pc_time_s,time_s,roll_heading,roll_velocity,roll_accel_est,pid,ff,motor_cmd,p,i,d,ff_gain
1776020664.9969697,73.571,-122.622231,0.000833,-0.091291,-0.008329,0.0,-0.008329,0.0,0.0,10.0,0.0
1776020665.0158186,73.591,-122.622475,0.000538,-0.01394,-0.005377,0.0,-0.005377,0.0,0.0,10.0,0.0
1776020665.036772,73.611,-122.622627,0.000971,-0.111041,-0.00971,0.0,-0.00971,0.0,0.0,10.0,0.0
1776020665.0553102,73.631,-122.622902,0.000384,-0.111979,-0.003842,0.0,-0.003842,0.0,0.0,10.0,0.0
1776020665.0753949,73.651,-122.622177,0.00113,-0.271917,-0.011296,0.0,-0.011296,0.0,0.0,10.0,0.0
1776020665.0951786,73.671,-122.620728,-0.000123,-0.126108,0.001234,0.0,0.001234,0.0,0.0,10.0,0.0
1776020665.1156428,73.691,-122.61869,0.000263,-0.125482,-0.002628,0.0,-0.002628,0.0,0.0,10.0,0.0
1776020665.1347003,73.711,-122.621574,5e-05,-0.095126,-0.000498,0.0,-0.000498,0.0,0.0,10.0,0.0
1776020665.155918,73.731,-122.621025,0.000248,-0.095753,-0.002485,0.0,-0.002485,0.0,0.0,10.0,0.0
1776020665.1759095,73.751,-122.621422,0.000488,-0.147493,-0.00488,0.0,-0.00488,0.0,0.0,10.0,0.0
1776020665.1968036,73.771,-122.617859,-0.000367,0.135758,0.003666,0.0,0.003666,0.0,0.0,10.0,0.0
1776020665.217575,73.791,-122.618813,-0.000762,0.166011,0.007618,0.0,0.007618,0.0,0.0,10.0,0.0
1776020665.2353158,73.811,-122.617012,-0.000544,0.071571,0.005443,0.0,0.005443,0.0,0.0,10.0,0.0
1776020665.2553413,73.831,-122.618935,-0.000171,0.098182,0.001711,0.0,0.001711,0.0,0.0,10.0,0.0
1776020665.2758105,73.851,-122.619194,-8.4e-05,0.261417,0.000842,0.0,0.000842,0.0,0.0,10.0,0.0
1776020665.2960794,73.871,-122.620316,0.000686,0.015331,-0.006859,0.0,-0.006859,0.0,0.0,10.0,0.0
1776020665.3154244,73.891,-122.617096,2.5e-05,0.05643,-0.000247,0.0,-0.000247,0.0,0.0,10.0,0.0
1776020665.335919,73.911,-122.618294,0.00191,-0.240354,-0.019098,0.0,-0.019098,0.0,0.0,10.0,0.0
1776020665.3558853,73.931,-122.617271,0.000476,0.003065,-0.004765,0.0,-0.004765,0.0,0.0,10.0,0.0
1776020665.3760724,73.951,-122.617203,0.000379,-0.037888,-0.003793,0.0,-0.003793,0.0,0.0,10.0,0.0
1776020665.3953927,73.971,-122.616119,0.000863,-0.295808,-0.00863,0.0,-0.00863,0.0,0.0,10.0,0.0
1776020665.4157515,73.991,-122.615791,0.000426,-0.190659,-0.004262,0.0,-0.004262,0.0,0.0,10.0,0.0
1776020665.4354146,74.011,-122.61573,0.000614,-0.204159,-0.006137,0.0,-0.006137,0.0,0.0,10.0,0.0
1776020665.4555542,74.031,-122.615356,-0.000183,0.051161,0.001827,0.0,0.001827,0.0,0.0,10.0,0.0
1776020665.4755392,74.051,-122.617172,-0.000503,0.148132,0.005028,0.0,0.005028,0.0,0.0,10.0,0.0
1776020665.49599,74.071,-122.616272,-0.00129,0.23201,0.012904,0.0,0.012904,0.0,0.0,10.0,0.0
1776020665.5158002,74.091,-122.618019,0.000186,0.015561,-0.001861,0.0,-0.001861,0.0,0.0,10.0,0.0
1776020665.536589,74.111,-122.617691,-0.000744,0.117918,0.007435,0.0,0.007435,0.0,0.0,10.0,0.0
1776020665.5572643,74.131,-122.620003,-0.000893,0.029481,0.008927,0.0,0.008927,0.0,0.0,10.0,0.0
1776020665.5757518,74.151,-122.619835,0.000105,-0.189004,-0.001049,0.0,-0.001049,0.0,0.0,10.0,0.0
1776020665.5957463,74.171,-122.621437,-0.000219,-0.149503,0.002186,0.0,0.002186,0.0,0.0,10.0,0.0
1776020665.616359,74.191,-122.620468,0.001614,-0.445698,-0.016136,0.0,-0.016136,0.0,0.0,10.0,0.0
1776020665.6354299,74.211,-122.62178,0.000734,-0.21855,-0.007338,0.0,-0.007338,0.0,0.0,10.0,0.0
1776020665.6557682,74.231,-122.620361,0.001119,-0.240856,-0.011194,0.0,-0.011194,0.0,0.0,10.0,0.0
1776020665.675839,74.251,-122.620728,0.000253,0.087518,-0.002534,0.0,-0.002534,0.0,0.0,10.0,0.0
1776020665.6961775,74.271,-122.619568,0.00117,-0.008284,-0.011703,0.0,-0.011703,0.0,0.0,10.0,0.0
1776020665.715358,74.291,-122.620102,0.001049,-0.144858,-0.010487,0.0,-0.010487,0.0,0.0,10.0,0.0
1776020665.7357633,74.311,-122.62056,0.000318,0.003956,-0.003184,0.0,-0.003184,0.0,0.0,10.0,0.0
1776020665.7553868,74.331,-122.622025,0.000551,-0.087591,-0.005509,0.0,-0.005509,0.0,0.0,10.0,0.0
1776020665.775524,74.351,-122.623169,0.000199,0.151355,-0.001992,0.0,-0.001992,0.0,0.0,10.0,0.0
1776020665.795246,74.371,-122.622841,-0.000488,0.188866,0.004875,0.0,0.004875,0.0,0.0,10.0,0.0
1776020665.8162885,74.391,-122.624344,-0.000239,0.201695,0.002389,0.0,0.002389,0.0,0.0,10.0,0.0
1776020665.835626,74.411,-122.624603,-0.000652,0.261877,0.006522,0.0,0.006522,0.0,0.0,10.0,0.0
1776020665.8557677,74.431,-122.625381,-0.000193,-3.2e-05,0.001927,0.0,0.001927,0.0,0.0,10.0,0.0
1776020665.875787,74.451,-122.624893,-0.000227,-0.057725,0.002273,0.0,0.002273,0.0,0.0,10.0,0.0
1776020665.8963919,74.471,-122.623253,-0.000318,-0.011963,0.003179,0.0,0.003179,0.0,0.0,10.0,0.0
1776020665.915245,74.491,-122.623337,-6.6e-05,0.051384,0.000658,0.0,0.000658,0.0,0.0,10.0,0.0
1776020665.9357336,74.511,-122.626862,0.001057,-0.320449,-0.010568,0.0,-0.010568,0.0,0.0,10.0,0.0
1776020665.955843,74.531,-122.628922,0.000934,-0.316129,-0.009337,0.0,-0.009337,0.0,0.0,10.0,0.0
1776020665.9761796,74.551,-122.62944,-0.000448,0.023946,0.004476,0.0,0.004476,0.0,0.0,10.0,0.0
1776020665.9954112,74.571,-122.627846,-0.000376,0.10998,0.003758,0.0,0.003758,0.0,0.0,10.0,0.0
1776020666.0152702,74.591,-122.629097,6e-05,0.12664,-0.000603,0.0,-0.000603,0.0,0.0,10.0,0.0
1776020666.0353394,74.611,-122.628349,0.000865,-0.070532,-0.00865,0.0,-0.00865,0.0,0.0,10.0,0.0
1776020666.0561235,74.631,-122.629143,-0.001405,0.416623,0.014047,0.0,0.014047,0.0,0.0,10.0,0.0
1776020666.0753055,74.651,-122.630234,0.000754,0.15198,-0.00754,0.0,-0.00754,0.0,0.0,10.0,0.0
1776020666.0952785,74.671,-122.629494,0.000419,-0.09121,-0.004194,0.0,-0.004194,0.0,0.0,10.0,0.0
1776020666.1165917,74.691,-122.629936,0.00055,-0.198127,-0.005498,0.0,-0.005498,0.0,0.0,10.0,0.0
1776020666.1360688,74.711,-122.628906,-3.7e-05,-0.022594,0.00037,0.0,0.00037,0.0,0.0,10.0,0.0
1776020666.1556005,74.731,-122.629608,0.000265,-0.026642,-0.002648,0.0,-0.002648,0.0,0.0,10.0,0.0
1776020666.1752622,74.751,-122.628761,0.00068,-0.299782,-0.006799,0.0,-0.006799,0.0,0.0,10.0,0.0
1776020666.1957655,74.771,-122.630699,0.000505,-0.254686,-0.005051,0.0,-0.005051,0.0,0.0,10.0,0.0
1776020666.2168767,74.791,-122.629616,0.000125,-0.229083,-0.001248,0.0,-0.001248,0.0,0.0,10.0,0.0
1776020666.2368755,74.811,-122.63044,-1.6e-05,-0.107189,0.000156,0.0,0.000156,0.0,0.0,10.0,0.0
1776020666.2564461,74.831,-122.628937,-0.002013,0.379395,0.020126,0.0,0.020126,0.0,0.0,10.0,0.0
1776020666.275655,74.851,-122.630547,0.00048,0.186978,-0.004802,0.0,-0.004802,0.0,0.0,10.0,0.0
1776020666.2950428,74.871,-122.628212,5e-05,0.035694,-0.0005,0.0,-0.0005,0.0,0.0,10.0,0.0
1776020666.3157084,74.891,-122.628593,0.001591,-0.313871,-0.015914,0.0,-0.015914,0.0,0.0,10.0,0.0
1776020666.335743,74.911,-122.628502,0.000641,-0.295304,-0.006409,0.0,-0.006409,0.0,0.0,10.0,0.0
1776020666.3556085,74.931,-122.630028,-0.000282,-0.12292,0.002824,0.0,0.002824,0.0,0.0,10.0,0.0
1776020666.3757355,74.951,-122.628815,-0.000482,0.018274,0.004818,0.0,0.004818,0.0,0.0,10.0,0.0
1776020666.3957882,74.971,-122.628059,-0.0,0.126641,4e-06,0.0,4e-06,0.0,0.0,10.0,0.0
1776020666.41551,74.991,-122.626244,-0.000202,0.256088,0.002019,0.0,0.002019,0.0,0.0,10.0,0.0
1776020666.4357896,75.011,-122.627258,0.000524,-0.033465,-0.005236,0.0,-0.005236,0.0,0.0,10.0,0.0
1776020666.455798,75.031,-122.62619,0.000483,-0.057184,-0.004829,0.0,-0.004829,0.0,0.0,10.0,0.0
1776020666.4757397,75.051,-122.626808,0.000622,0.060106,-0.006222,0.0,-0.006222,0.0,0.0,10.0,0.0
1776020666.4960747,75.071,-122.628197,0.000621,0.028634,-0.006212,0.0,-0.006212,0.0,0.0,10.0,0.0
1776020666.5154948,75.091,-122.626602,-0.001147,0.273789,0.011465,0.0,0.011465,0.0,0.0,10.0,0.0
1776020666.5357454,75.111,-122.628227,0.000178,0.092926,-0.001779,0.0,-0.001779,0.0,0.0,10.0,0.0
1776020666.5557077,75.131,-122.627846,-0.000152,0.038884,0.001522,0.0,0.001522,0.0,0.0,10.0,0.0
1776020666.5761395,75.151,-122.629227,0.000247,-0.044612,-0.002466,0.0,-0.002466,0.0,0.0,10.0,0.0
1776020666.595421,75.171,-122.628525,-0.000492,0.02263,0.00492,0.0,0.00492,0.0,0.0,10.0,0.0
1776020666.6157722,75.191,-122.630371,-0.000275,0.096734,0.002746,0.0,0.002746,0.0,0.0,10.0,0.0
1776020666.6357112,75.211,-122.629868,0.000408,-0.039302,-0.004079,0.0,-0.004079,0.0,0.0,10.0,0.0
1776020666.6557543,75.231,-122.630356,0.000146,0.044015,-0.001459,0.0,-0.001459,0.0,0.0,10.0,0.0
1776020666.6756692,75.251,-122.628799,0.000591,-0.028995,-0.005905,0.0,-0.005905,0.0,0.0,10.0,0.0
1776020666.6957965,75.271,-122.629608,5.4e-05,-0.029424,-0.000538,0.0,-0.000538,0.0,0.0,10.0,0.0
1776020666.7155972,75.291,-122.627815,0.00134,-0.369476,-0.013396,0.0,-0.013396,0.0,0.0,10.0,0.0
1776020666.7358248,75.311,-122.626968,0.001075,-0.302461,-0.010754,0.0,-0.010754,0.0,0.0,10.0,0.0
1776020666.7557464,75.331,-122.626816,0.000425,-0.083983,-0.00425,0.0,-0.00425,0.0,0.0,10.0,0.0
1776020666.775795,75.351,-122.627922,0.000475,-0.047244,-0.004748,0.0,-0.004748,0.0,0.0,10.0,0.0
1776020666.7953167,75.371,-122.625443,0.001105,-0.150833,-0.011048,0.0,-0.011048,0.0,0.0,10.0,0.0
1776020666.816263,75.391,-122.62709,-0.000713,0.252435,0.00713,0.0,0.00713,0.0,0.0,10.0,0.0
1776020666.8350768,75.411,-122.627144,-0.000179,0.31659,0.001788,0.0,0.001788,0.0,0.0,10.0,0.0
1776020666.8555205,75.431,-122.625427,0.000105,0.179815,-0.001053,0.0,-0.001053,0.0,0.0,10.0,0.0
1776020666.875072,75.451,-122.62645,0.001731,-0.399724,-0.017305,0.0,-0.017305,0.0,0.0,10.0,0.0
1776020666.895555,75.471,-122.627243,0.000875,-0.542873,-0.008748,0.0,-0.008748,0.0,0.0,10.0,0.0
1776020666.9155385,75.491,-122.628265,0.00147,-0.579742,-0.014701,0.0,-0.014701,0.0,0.0,10.0,0.0
1776020666.9358354,75.511,-122.628227,-0.000426,0.095238,0.004264,0.0,0.004264,0.0,0.0,10.0,0.0
1776020666.9552104,75.531,-122.629059,-0.000901,0.380604,0.009012,0.0,0.009012,0.0,0.0,10.0,0.0
1776020666.9757237,75.551,-122.626762,-0.001596,0.554521,0.015962,0.0,0.015962,0.0,0.0,10.0,0.0
1776020666.9956963,75.571,-122.628662,-0.000868,0.2352,0.008681,0.0,0.008681,0.0,0.0,10.0,0.0
1776020667.0163898,75.591,-122.627731,-0.000238,0.33358,0.002383,0.0,0.002383,0.0,0.0,10.0,0.0
1776020667.0361385,75.611,-122.627792,-0.000147,0.11531,0.00147,0.0,0.00147,0.0,0.0,10.0,0.0
1776020667.055313,75.631,-122.625481,-0.000406,0.085259,0.004055,0.0,0.004055,0.0,0.0,10.0,0.0
1776020667.0755105,75.651,-122.623734,0.000719,-0.187255,-0.00719,0.0,-0.00719,0.0,0.0,10.0,0.0
1776020667.096098,75.671,-122.623291,0.001231,-0.411714,-0.012307,0.0,-0.012307,0.0,0.0,10.0,0.0
1776020667.1156368,75.691,-122.623306,0.001662,-0.682876,-0.016622,0.0,-0.016622,0.0,0.0,10.0,0.0
1776020667.1359994,75.711,-122.624077,0.000373,-0.395724,-0.003726,0.0,-0.003726,0.0,0.0,10.0,0.0
1776020667.155843,75.731,-122.624344,9.9e-05,-0.022343,-0.000986,0.0,-0.000986,0.0,0.0,10.0,0.0
1776020667.1759553,75.751,-122.623375,0.000733,-0.107323,-0.007332,0.0,-0.007332,0.0,0.0,10.0,0.0
1776020667.1954372,75.771,-122.622421,-0.000147,-0.049893,0.001468,0.0,0.001468,0.0,0.0,10.0,0.0
1776020667.2150989,75.791,-122.623215,-0.001102,-0.058073,0.011018,0.0,0.011018,0.0,0.0,10.0,0.0
1776020667.235714,75.811,-122.621902,-0.001236,0.20496,0.012362,0.0,0.012362,0.0,0.0,10.0,0.0
1776020667.2569098,75.831,-122.622902,-0.000644,0.311108,0.006436,0.0,0.006436,0.0,0.0,10.0,0.0
1776020667.2755003,75.851,-122.623497,-0.000897,0.212657,0.008974,0.0,0.008974,0.0,0.0,10.0,0.0
1776020667.2958796,75.871,-122.626244,-0.000292,0.040862,0.002922,0.0,0.002922,0.0,0.0,10.0,0.0
1776020667.3158998,75.891,-122.625427,-0.000499,0.015963,0.004985,0.0,0.004985,0.0,0.0,10.0,0.0
1776020667.3354037,75.911,-122.626694,0.000421,-0.188337,-0.004213,0.0,-0.004213,0.0,0.0,10.0,0.0
1776020667.3551462,75.931,-122.626846,0.001154,-0.419518,-0.01154,0.0,-0.01154,0.0,0.0,10.0,0.0
1776020667.3756294,75.951,-122.627419,0.000927,-0.333907,-0.009267,0.0,-0.009267,0.0,0.0,10.0,0.0
1776020667.3956382,75.971,-122.625755,0.00013,-0.006793,-0.001301,0.0,-0.001301,0.0,0.0,10.0,0.0
1776020667.4156694,75.991,-122.62648,0.000506,0.077563,-0.005055,0.0,-0.005055,0.0,0.0,10.0,0.0
1776020667.4354591,76.011,-122.624252,0.001428,-0.215764,-0.014278,0.0,-0.014278,0.0,0.0,10.0,0.0
1776020667.4557137,76.031,-122.62355,0.00102,-0.14289,-0.010197,0.0,-0.010197,0.0,0.0,10.0,0.0
1776020667.4754937,76.051,-122.622612,9e-06,0.040402,-8.9e-05,0.0,-8.9e-05,0.0,0.0,10.0,0.0
1776020667.4956996,76.071,-122.621407,0.000113,0.131592,-0.001126,0.0,-0.001126,0.0,0.0,10.0,0.0
1776020667.5156918,76.091,-122.619743,0.0012,-0.145138,-0.011996,0.0,-0.011996,0.0,0.0,10.0,0.0
1776020667.5357585,76.111,-122.61834,0.000681,-0.173902,-0.006813,0.0,-0.006813,0.0,0.0,10.0,0.0
1776020667.5557938,76.131,-122.61895,0.000142,0.078262,-0.001422,0.0,-0.001422,0.0,0.0,10.0,0.0
1776020667.5762706,76.151,-122.618019,-0.000442,0.113014,0.004425,0.0,0.004425,0.0,0.0,10.0,0.0
1776020667.5954049,76.171,-122.619347,0.000382,0.005395,-0.003819,0.0,-0.003819,0.0,0.0,10.0,0.0
1776020667.6157732,76.191,-122.619141,-0.000727,0.268183,0.00727,0.0,0.00727,0.0,0.0,10.0,0.0
1776020667.6358974,76.211,-122.619278,-0.001355,0.398169,0.013551,0.0,0.013551,0.0,0.0,10.0,0.0
1776020667.6558855,76.231,-122.618065,-0.000261,0.118656,0.002612,0.0,0.002612,0.0,0.0,10.0,0.0
1776020667.6751227,76.251,-122.619637,-0.000178,0.024942,0.001776,0.0,0.001776,0.0,0.0,10.0,0.0
1776020667.6959465,76.271,-122.617294,0.000127,-0.045498,-0.001268,0.0,-0.001268,0.0,0.0,10.0,0.0
1776020667.7157829,76.291,-122.617447,0.000673,-0.081402,-0.006728,0.0,-0.006728,0.0,0.0,10.0,0.0
1776020667.736306,76.311,-122.614883,0.00046,-0.246282,-0.004601,0.0,-0.004601,0.0,0.0,10.0,0.0
1776020667.7554026,76.331,-122.615387,0.000297,-0.371562,-0.00297,0.0,-0.00297,0.0,0.0,10.0,0.0
1776020667.7756095,76.351,-122.616081,3.7e-05,-0.041416,-0.000373,0.0,-0.000373,0.0,0.0,10.0,0.0
1776020667.7952201,76.371,-122.615181,0.001384,-0.17944,-0.013845,0.0,-0.013845,0.0,0.0,10.0,0.0
1776020667.816096,76.391,-122.612984,1e-05,0.000151,-9.9e-05,0.0,-9.9e-05,0.0,0.0,10.0,0.0
1776020667.8362148,76.411,-122.612572,2e-05,-0.009333,-0.000202,0.0,-0.000202,0.0,0.0,10.0,0.0
1776020667.8559844,76.431,-122.612534,-0.000397,0.09073,0.00397,0.0,0.00397,0.0,0.0,10.0,0.0
1776020667.875349,76.451,-122.611969,0.000445,-0.027226,-0.004448,0.0,-0.004448,0.0,0.0,10.0,0.0
1776020667.8955069,76.471,-122.612534,0.000439,-0.030489,-0.004389,0.0,-0.004389,0.0,0.0,10.0,0.0
1776020667.9155967,76.491,-122.610703,8.9e-05,-0.037873,-0.000891,0.0,-0.000891,0.0,0.0,10.0,0.0
1776020667.936473,76.511,-122.611168,-0.001546,0.305757,0.01546,0.0,0.01546,0.0,0.0,10.0,0.0
1776020667.9550912,76.531,-122.610947,-0.000613,0.262484,0.006134,0.0,0.006134,0.0,0.0,10.0,0.0
1776020667.9754872,76.551,-122.612938,-0.000507,0.154454,0.00507,0.0,0.00507,0.0,0.0,10.0,0.0
1776020667.9956615,76.571,-122.610985,-0.001201,0.154423,0.012012,0.0,0.012012,0.0,0.0,10.0,0.0
1776020668.015495,76.591,-122.614006,-0.001085,0.178948,0.010849,0.0,0.010849,0.0,0.0,10.0,0.0
1776020668.0363212,76.611,-122.614075,-0.000745,0.203314,0.007452,0.0,0.007452,0.0,0.0,10.0,0.0
1776020668.055892,76.631,-122.615334,0.000301,-0.041869,-0.003006,0.0,-0.003006,0.0,0.0,10.0,0.0
1776020668.0757434,76.651,-122.613899,6.2e-05,-0.106142,-0.000622,0.0,-0.000622,0.0,0.0,10.0,0.0
1776020668.0961998,76.671,-122.614471,0.000137,0.03606,-0.001375,0.0,-0.001375,0.0,0.0,10.0,0.0
1776020668.1153927,76.691,-122.613174,0.000541,-0.16564,-0.005406,0.0,-0.005406,0.0,0.0,10.0,0.0
1776020668.1360476,76.711,-122.613922,0.001114,-0.340461,-0.011135,0.0,-0.011135,0.0,0.0,10.0,0.0
1776020668.155342,76.731,-122.613052,0.000145,-0.360668,-0.001455,0.0,-0.001455,0.0,0.0,10.0,0.0
1776020668.1755462,76.751,-122.612297,0.000534,-0.211146,-0.005343,0.0,-0.005343,0.0,0.0,10.0,0.0
1776020668.1954854,76.771,-122.611671,-0.000388,0.170513,0.00388,0.0,0.00388,0.0,0.0,10.0,0.0
1776020668.2155316,76.791,-122.612762,5.9e-05,0.207639,-0.000587,0.0,-0.000587,0.0,0.0,10.0,0.0
1776020668.2375886,76.811,-122.610344,-0.000631,0.33236,0.006306,0.0,0.006306,0.0,0.0,10.0,0.0
1776020668.25525,76.831,-122.608772,-0.00037,0.221112,0.003696,0.0,0.003696,0.0,0.0,10.0,0.0
1776020668.276673,76.851,-122.609169,-0.000522,0.16967,0.005219,0.0,0.005219,0.0,0.0,10.0,0.0
1776020668.295271,76.871,-122.607712,-0.00023,0.063713,0.002296,0.0,0.002296,0.0,0.0,10.0,0.0
1776020668.3157995,76.891,-122.607529,-0.000653,0.07218,0.006528,0.0,0.006528,0.0,0.0,10.0,0.0
1776020668.335696,76.911,-122.605072,-0.000741,0.104097,0.007408,0.0,0.007408,0.0,0.0,10.0,0.0
1776020668.356442,76.931,-122.60675,-0.00075,-0.044436,0.007496,0.0,0.007496,0.0,0.0,10.0,0.0
1776020668.3760383,76.951,-122.605957,0.000242,-0.195575,-0.002423,0.0,-0.002423,0.0,0.0,10.0,0.0
1776020668.3956842,76.971,-122.606194,-0.000414,-0.1209,0.004138,0.0,0.004138,0.0,0.0,10.0,0.0
1776020668.4149313,76.991,-122.60659,-0.000281,0.07553,0.002815,0.0,0.002815,0.0,0.0,10.0,0.0
1776020668.4354925,77.011,-122.608475,0.000159,0.028377,-0.001586,0.0,-0.001586,0.0,0.0,10.0,0.0
1776020668.4555616,77.031,-122.605713,-0.000253,0.039269,0.002534,0.0,0.002534,0.0,0.0,10.0,0.0
1776020668.4762447,77.051,-122.603966,0.000461,-0.029877,-0.004611,0.0,-0.004611,0.0,0.0,10.0,0.0
1776020668.495779,77.071,-122.602692,0.001065,-0.082013,-0.010646,0.0,-0.010646,0.0,0.0,10.0,0.0
1776020668.5157912,77.091,-122.601715,0.000874,-0.278715,-0.008736,0.0,-0.008736,0.0,0.0,10.0,0.0
1776020668.535896,77.111,-122.601318,0.00046,-0.228903,-0.004601,0.0,-0.004601,0.0,0.0,10.0,0.0
1776020668.5561934,77.131,-122.602844,0.000361,-0.138408,-0.00361,0.0,-0.00361,0.0,0.0,10.0,0.0
1776020668.5753317,77.151,-122.603279,0.000629,-0.041889,-0.006289,0.0,-0.006289,0.0,0.0,10.0,0.0
1776020668.5957406,77.171,-122.603348,-0.000948,0.091962,0.009475,0.0,0.009475,0.0,0.0,10.0,0.0
1776020668.6157417,77.191,-122.604347,-0.002023,0.419507,0.020228,0.0,0.020228,0.0,0.0,10.0,0.0
1776020668.6366243,77.211,-122.602966,-0.000691,0.289763,0.006906,0.0,0.006906,0.0,0.0,10.0,0.0
1776020668.6557353,77.231,-122.602081,-0.000471,0.13716,0.004705,0.0,0.004705,0.0,0.0,10.0,0.0
1776020668.6756685,77.251,-122.600754,-0.000416,0.042292,0.004159,0.0,0.004159,0.0,0.0,10.0,0.0
1776020668.6957786,77.271,-122.602928,-0.000949,-0.033076,0.009495,0.0,0.009495,0.0,0.0,10.0,0.0
1776020668.7164311,77.291,-122.600304,-0.001576,0.356756,0.015759,0.0,0.015759,0.0,0.0,10.0,0.0
1776020668.735279,77.311,-122.60025,5.3e-05,0.073626,-0.00053,0.0,-0.00053,0.0,0.0,10.0,0.0
1776020668.75526,77.331,-122.59864,-4.5e-05,-0.016384,0.000445,0.0,0.000445,0.0,0.0,10.0,0.0
1776020668.775807,77.351,-122.599319,0.000713,-0.403764,-0.007127,0.0,-0.007127,0.0,0.0,10.0,0.0
1776020668.7960105,77.371,-122.597023,0.000631,-0.253033,-0.006306,0.0,-0.006306,0.0,0.0,10.0,0.0
1776020668.8155806,77.391,-122.596832,4.4e-05,-0.022844,-0.000442,0.0,-0.000442,0.0,0.0,10.0,0.0
1776020668.8361845,77.411,-122.594666,0.000375,-0.107323,-0.003752,0.0,-0.003752,0.0,0.0,10.0,0.0
1776020668.8560119,77.431,-122.59317,-8.6e-05,-0.058544,0.000863,0.0,0.000863,0.0,0.0,10.0,0.0
1776020668.87652,77.451,-122.590904,-0.000472,0.083124,0.004717,0.0,0.004717,0.0,0.0,10.0,0.0
1776020668.895977,77.471,-122.58976,0.000318,0.092744,-0.003181,0.0,-0.003181,0.0,0.0,10.0,0.0
1776020668.9162295,77.491,-122.590401,0.000538,-0.071856,-0.005384,0.0,-0.005384,0.0,0.0,10.0,0.0
1776020668.9352808,77.511,-122.589966,-0.000609,0.063578,0.006086,0.0,0.006086,0.0,0.0,10.0,0.0
1776020668.9549196,77.531,-122.591347,-0.000842,0.168615,0.008419,0.0,0.008419,0.0,0.0,10.0,0.0
1776020668.9755251,77.551,-122.588379,0.000292,0.027313,-0.002922,0.0,-0.002922,0.0,0.0,10.0,0.0
1776020668.9956481,77.571,-122.590225,-0.000804,0.212574,0.008037,0.0,0.008037,0.0,0.0,10.0,0.0
1776020669.0159035,77.591,-122.588722,0.000762,-0.095868,-0.00762,0.0,-0.00762,0.0,0.0,10.0,0.0
1776020669.0364213,77.611,-122.589279,-0.000567,0.06838,0.005673,0.0,0.005673,0.0,0.0,10.0,0.0
1776020669.0554857,77.631,-122.587669,-0.000115,-0.009012,0.001149,0.0,0.001149,0.0,0.0,10.0,0.0
1776020669.0755198,77.651,-122.588104,0.000147,-0.16304,-0.001473,0.0,-0.001473,0.0,0.0,10.0,0.0
1776020669.0953724,77.671,-122.58606,0.000164,-0.122146,-0.001642,0.0,-0.001642,0.0,0.0,10.0,0.0
1776020669.1153545,77.691,-122.586342,-0.000323,0.058091,0.003226,0.0,0.003226,0.0,0.0,10.0,0.0
1776020669.135958,77.711,-122.585213,-0.000381,0.229072,0.003806,0.0,0.003806,0.0,0.0,10.0,0.0
1776020669.1560402,77.731,-122.585388,0.000657,0.033385,-0.006567,0.0,-0.006567,0.0,0.0,10.0,0.0
1776020669.1757405,77.751,-122.583488,0.001081,-0.157894,-0.010809,0.0,-0.010809,0.0,0.0,10.0,0.0
1776020669.195882,77.771,-122.582344,0.000359,-0.076427,-0.003591,0.0,-0.003591,0.0,0.0,10.0,0.0
1776020669.2157016,77.791,-122.579758,-0.000606,0.346692,0.006056,0.0,0.006056,0.0,0.0,10.0,0.0
1776020669.2376196,77.811,-122.579933,0.000226,0.075047,-0.002259,0.0,-0.002259,0.0,0.0,10.0,0.0
1776020669.2552707,77.831,-122.579086,0.000334,0.008655,-0.003339,0.0,-0.003339,0.0,0.0,10.0,0.0
1776020669.2758634,77.851,-122.577667,-0.000256,0.132027,0.002558,0.0,0.002558,0.0,0.0,10.0,0.0
1776020669.296315,77.871,-122.577461,-0.000135,0.02039,0.001352,0.0,0.001352,0.0,0.0,10.0,0.0
1776020669.3152966,77.891,-122.575882,-0.000502,-0.056954,0.005017,0.0,0.005017,0.0,0.0,10.0,0.0
1776020669.3358371,77.911,-122.579391,-0.001529,0.153738,0.015291,0.0,0.015291,0.0,0.0,10.0,0.0
1776020669.355743,77.931,-122.577492,-0.000207,-0.031245,0.00207,0.0,0.00207,0.0,0.0,10.0,0.0
1776020669.376193,77.951,-122.578979,-0.000373,0.149686,0.003726,0.0,0.003726,0.0,0.0,10.0,0.0
1776020669.3956323,77.971,-122.578514,-0.001381,0.274328,0.013811,0.0,0.013811,0.0,0.0,10.0,0.0
1776020669.4157248,77.991,-122.578888,-0.000429,0.133003,0.004289,0.0,0.004289,0.0,0.0,10.0,0.0
1776020669.4358275,78.011,-122.577522,-0.000382,0.16009,0.003818,0.0,0.003818,0.0,0.0,10.0,0.0
1776020669.4571028,78.031,-122.578461,-0.000123,0.049059,0.001227,0.0,0.001227,0.0,0.0,10.0,0.0
1776020669.4754336,78.051,-122.578079,-0.000645,-0.014992,0.006447,0.0,0.006447,0.0,0.0,10.0,0.0
1776020669.4956706,78.071,-122.577438,0.000253,-0.142434,-0.002525,0.0,-0.002525,0.0,0.0,10.0,0.0
1776020669.5153816,78.091,-122.575607,-0.000177,-0.022563,0.001767,0.0,0.001767,0.0,0.0,10.0,0.0
1776020669.536575,78.111,-122.577423,0.001015,-0.304402,-0.010147,0.0,-0.010147,0.0,0.0,10.0,0.0
